Date,time_start,time_end,site,deploy_code,D,Tow,Net, Sample #,alt_label,Label,Tow Type,Start Depth,End Depth,Depth Filtered,Volume_filtered_m3,Vol_filtered_doubled,Best Taxonomic ID,n,n_m2,Wet_Mass_g,g_m2,Preservative,Jar Size,Photo? Y / N,Photo (file_name),Photo Path,Comments,Broad Classification,Family_ID,SwimBladder_gas_assumed,Broad_Classification_2,Genera (or subfamily),Species,Broad Classification (excluding Cyclothone from fish)
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,2,238,DG5C_M10N_017_S17_2_238,DG5C_M10_S17_2_238,Day,999,699,300,24864,49728,Squid,1,0.012065637,2.7,0.03257722,ETOH,SCINT,Y,,,,Cephalopoda,Squid,,Cephalopod,,,Cephalopoda
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,2,228,DG5C_M10N_017_S17_2_228,DG5C_M10_S17_2_228,Day,999,699,300,24864,49728,Melanostomiinae,1,0.012065637,2.5,0.030164093,ETOH,SCINT,Y,,,,Fish,Stomiidae,N,Fish,Melanostomiinae,,Fish
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,2,236,DG5C_M10N_017_S17_2_236,DG5C_M10_S17_2_236,Day,999,699,300,24864,49728,Idiacanthus,11,0.132722008,1.15,0.013875483,ETOH,SCINT,Y,,,,Fish,Stomiidae,N,Fish,Idiacanthus,,Fish
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,3,245,DG5C_M10N_017_S17_3_245,DG5C_M10_S17_3_245,Day,699,451.8,247.2,24915,49830,Bathylagidae,1,0.009921734,0.1,0.000992173,ETOH,VIAL,Y,,,,Fish,Bathylagidae,N,Fish,,,Fish
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,3,248,DG5C_M10N_017_S17_3_248,DG5C_M10_S17_3_248,Day,699,451.8,247.2,24915,49830,Bregmaceros,2,0.019843468,0.95,0.009425647,ETOH,SCINT,Y,,,,Fish,Bregmacerotidae,Y,SB Fish,Bregmaceros,,Fish
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,3,249,DG5C_M10N_017_S17_3_249,DG5C_M10_S17_3_249,Day,699,451.8,247.2,24915,49830,Cyclothone,30,0.297652017,3.5,0.034726069,ETOH,2,Y,,,,Fish,Cyclothone,N,Fish,,,
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,3,243,DG5C_M10N_017_S17_3_243,DG5C_M10_S17_3_243,Day,699,451.8,247.2,24915,49830,Melamphaidae,15,0.148826008,15.75,0.156267309,ETOH,4,Y,,,,Fish,Melamphaidae,Y,SB Fish,,,Fish
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,3,250,DG5C_M10N_017_S17_3_250,DG5C_M10_S17_3_250,Day,699,451.8,247.2,24915,49830,Miscellaneous,,0,,0,ETOH,16,Y,,,,Other,Miscellaneous,,Other,,,Other
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,3,247,DG5C_M10N_017_S17_3_247,DG5C_M10_S17_3_247,Day,699,451.8,247.2,24915,49830,Myctophidae,7,0.069452137,1.9,0.018851294,ETOH,2,Y,,,1 to Jessie P. - weight of it included in total ,Fish,Myctophidae,Y,SB Fish,,,Fish
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,3,244,DG5C_M10N_017_S17_3_244,DG5C_M10_S17_3_244,Day,699,451.8,247.2,24915,49830,Scopelengys tristis,1,0.009921734,35.6,0.353213727,ETOH,8,Y,,,,Fish,Neoscopelidae,N,Fish,Scopelengys,tristis,Fish
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,3,246,DG5C_M10N_017_S17_3_246,DG5C_M10_S17_3_246,Day,699,451.8,247.2,24915,49830,Penaid,10,0.099217339,0.5,0.004960867,ETOH,SCINT,Y,,,,Crustacea,Penaidae,,Crustacea,,,Crustacea
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,3,242,DG5C_M10N_017_S17_3_242,DG5C_M10_S17_3_242,Day,699,451.8,247.2,24915,49830,Idiacanthus,5,0.049608669,5.15,0.05109693,ETOH,2,Y,,,,Fish,Stomiidae,N,Fish,Idiacanthus,,Fish
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,4,260,DG5C_M10N_017_S17_4_260,DG5C_M10_S17_4_260,Day,451.8,70.4,381.4,32009,64018,Phronima,7,0.083407792,2.7,0.032171577,ETOH,2,Y,,,,Crustacea,Amphipoda,,Crustacea,Phronima,,Crustacea
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,4,257,DG5C_M10N_017_S17_4_257,DG5C_M10_S17_4_257,Day,451.8,70.4,381.4,32009,64018,Bentheuphausia,1,0.011915399,0.05,0.00059577,ETOH,VIAL,Y,,,,Crustacea,Euphausiacea,,Crustacea,Bentheuphausia,amblyops,Crustacea
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,4,261,DG5C_M10N_017_S17_4_261,DG5C_M10_S17_4_261,Day,451.8,70.4,381.4,32009,64018,Miscellaneous,,0,,0,10% formalin,32,Y,,,,Other,Miscellaneous,,Other,,,Other
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,4,251,DG5C_M10N_017_S17_4_251,DG5C_M10_S17_4_251,Day,451.8,70.4,381.4,32009,64018,Myctophidae,17,0.202561779,5.75,0.068513543,ETOH,2,Y,,,,Fish,Myctophidae,Y,SB Fish,,,Fish
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,4,259,DG5C_M10N_017_S17_4_259,DG5C_M10_S17_4_259,Day,451.8,70.4,381.4,32009,64018,Octopod,1,0.011915399,0.2,0.00238308,ETOH,VIAL,Y,,,,Cephalopoda,Octopod,,Cephalopod,,,Cephalopoda
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,4,252,DG5C_M10N_017_S17_4_252,DG5C_M10_S17_4_252,Day,451.8,70.4,381.4,32009,64018,Vinciguerria,23,0.274054172,2.5,0.029788497,ETOH,2,Y,,,,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,,Fish
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,4,254,DG5C_M10N_017_S17_4_254,DG5C_M10_S17_4_254,Day,451.8,70.4,381.4,32009,64018,Scopelarchidae,2,0.023830798,0.5,0.005957699,ETOH,SCINT,Y,,,,Fish,Scopelarchidae,N,Fish,,,Fish
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,4,258,DG5C_M10N_017_S17_4_258,DG5C_M10_S17_4_258,Day,451.8,70.4,381.4,32009,64018,Squid,3,0.035746196,4.8,0.057193914,ETOH,2,Y,,,,Cephalopoda,Squid,,Cephalopod,,,Cephalopoda
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,4,256,DG5C_M10N_017_S17_4_256,DG5C_M10_S17_4_256,Day,451.8,70.4,381.4,32009,64018,Sternoptychidae,1,0.011915399,0.05,0.00059577,ETOH,VIAL,Y,,,,Fish,Sternoptychidae,Y,SB Fish,,,Fish
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,4,253,DG5C_M10N_017_S17_4_253,DG5C_M10_S17_4_253,Day,451.8,70.4,381.4,32009,64018,Idiacanthus,3,0.035746196,0.35,0.00417039,ETOH,SCINT,Y,,,,Fish,Stomiidae,N,Fish,Idiacanthus,,Fish
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,5,265,DG5C_M10N_017_S17_5_265,DG5C_M10_S17_5_265,Day,70.4,2.6,67.8,14375.8,28751.6,Amphipod,8,0.037730074,1.2,0.005659511,ETOH,SCINT,Y,,,,Crustacea,Amphipoda,,Crustacea,,,Crustacea
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,5,263,DG5C_M10N_017_S17_5_263,DG5C_M10_S17_5_263,Day,70.4,2.6,67.8,14375.8,28751.6,Cyclothone,3,0.014148778,0.5,0.00235813,ETOH,SCINT,Y,,,,Fish,Cyclothone,N,Fish,,,
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,5,264,DG5C_M10N_017_S17_5_264,DG5C_M10_S17_5_264,Day,70.4,2.6,67.8,14375.8,28751.6,Juvenile fish,2,0.009432519,0.35,0.001650691,ETOH,SCINT,Y,,,,Fish,Juvenile fish,N,Fish,,,Fish
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,5,269,DG5C_M10N_017_S17_5_269,DG5C_M10_S17_5_269,Day,70.4,2.6,67.8,14375.8,28751.6,Miscellaneous,,0,,0,10% formalin,32,Y,,,didn't get fixed for 10 hours,Other,Miscellaneous,,Other,,,Other
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,5,262,DG5C_M10N_017_S17_5_262,DG5C_M10_S17_5_262,Day,70.4,2.6,67.8,14375.8,28751.6,Vinciguerria,2,0.009432519,0.25,0.001179065,ETOH,SCINT,Y,,,,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,,Fish
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,5,266,DG5C_M10N_017_S17_5_266,DG5C_M10_S17_5_266,Day,70.4,2.6,67.8,14375.8,28751.6,Squid,2,0.009432519,0.35,0.001650691,ETOH,SCINT,Y,,,,Cephalopoda,Squid,,Cephalopod,,,Cephalopoda
10/9/2021,9:30,15:26,PRZ-NE,_M10N,_017_,S17,5,267,DG5C_M10N_017_S17_5_267,DG5C_M10_S17_5_267,Day,70.4,2.6,67.8,14375.8,28751.6,Idiacanthus,2,0.009432519,,0,ETOH,VIAL,Y,,,,Fish,Stomiidae,N,Fish,Idiacanthus,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,300,DG5C_M10N_018_S18_2_300,DG5C_M10_S18_2_300,Day,1001.9,701.1,300.8,23060,46120,Amphipod,8,0.104353859,0.65,0.008478751,10% formalin,SCINT,Y,,,,Crustacea,Amphipoda,,Crustacea,,,Crustacea
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,292,DG5C_M10N_018_S18_2_292,DG5C_M10_S18_2_292,Day,1001.9,701.1,300.8,23060,46120,Bathylagidae,6,0.078265395,0.65,0.008478751,10% formalin,SCINT,Y,,,,Fish,Bathylagidae,N,Fish,,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,295,DG5C_M10N_018_S18_2_295,DG5C_M10_S18_2_295,Day,1001.9,701.1,300.8,23060,46120,Bentheuphausia,5,0.065221162,0.2,0.002608846,10% formalin,SCINT,Y,,,,Crustacea,Euphausiacea,,Crustacea,Bentheuphausia,amblyops,Crustacea
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,296,DG5C_M10N_018_S18_2_296,DG5C_M10_S18_2_296,Day,1001.9,701.1,300.8,23060,46120,Caridean,20,0.260884649,8.95,0.11674588,10% formalin,2,Y,,,,Crustacea,Caridea,,Crustacea,,,Crustacea
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,285,DG5C_M10N_018_S18_2_285,DG5C_M10_S18_2_285,Day,1001.9,701.1,300.8,23060,46120,Swallower,1,0.013044232,3,0.039132697,10% formalin,2,Y,,,,Fish,Chiasmodontidae,N,Fish,,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,299,DG5C_M10N_018_S18_2_299,DG5C_M10_S18_2_299,Day,1001.9,701.1,300.8,23060,46120,Cyclothone,1140,14.87042498,186.55,2.433401561,10% formalin,32,Y,,,,Fish,Cyclothone,N,Fish,,,
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,302,DG5C_M10N_018_S18_2_302,DG5C_M10_S18_2_302,Day,1001.9,701.1,300.8,23060,46120,Melamphaidae,104,1.356600173,50.65,0.660690373,ETOH,8,Y,,,,Fish,Melamphaidae,Y,SB Fish,,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,303,DG5C_M10N_018_S18_2_303,DG5C_M10_S18_2_303,Day,1001.9,701.1,300.8,23060,46120,Miscellaneous,,0,,0,10% formalin,16,Y,,,,Other,Miscellaneous,,Other,,,Other
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,291,DG5C_M10N_018_S18_2_291,DG5C_M10_S18_2_291,Day,1001.9,701.1,300.8,23060,46120,Myctophidae,4,0.05217693,1.15,0.015000867,10% formalin,SCINT,Y,,,,Fish,Myctophidae,Y,SB Fish,,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,293,DG5C_M10N_018_S18_2_293,DG5C_M10_S18_2_293,Day,1001.9,701.1,300.8,23060,46120,Mysids,20,0.260884649,2.9,0.037828274,10% formalin,SCINT,Y,,,1 not in photo,Crustacea,Mysidae,,Crustacea,,,Crustacea
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,286,DG5C_M10N_018_S18_2_286,DG5C_M10_S18_2_286,Day,1001.9,701.1,300.8,23060,46120,Nemicthyidae,1,0.013044232,7.7,0.10044059,10% formalin,2,Y,,,,Fish,Nemicthyidae,N,Fish,,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,289,DG5C_M10N_018_S18_2_289,DG5C_M10_S18_2_289,Day,1001.9,701.1,300.8,23060,46120,Scopelengys tristis,2,0.026088465,27.8,0.362629662,ETOH,8,Y,,,,Fish,Neoscopelidae,N,Fish,Scopelengys,tristis,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,288,DG5C_M10N_018_S18_2_288,DG5C_M10_S18_2_288,Day,1001.9,701.1,300.8,23060,46120,Octopod,2,0.026088465,167.85,2.189474415,10% formalin,16,Y,,,,Cephalopoda,Octopod,,Cephalopod,,,Cephalopoda
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,298,DG5C_M10N_018_S18_2_298,DG5C_M10_S18_2_298,Day,1001.9,701.1,300.8,23060,46120,Gigantocypris,4,0.05217693,5.1,0.066525585,10% formalin,SCINT,Y,,,,Crustacea,Ostracod,,Crustacea,Gigantocypris,,Crustacea
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,297,DG5C_M10N_018_S18_2_297,DG5C_M10_S18_2_297,Day,1001.9,701.1,300.8,23060,46120,Penaid,45,0.58699046,5.1,0.066525585,10% formalin,2,Y,,,,Crustacea,Penaidae,,Crustacea,,,Crustacea
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,294,DG5C_M10N_018_S18_2_294,DG5C_M10_S18_2_294,Day,1001.9,701.1,300.8,23060,46120,Sergestidae,12,0.156530789,14.8,0.19305464,10% formalin,8,Y,,,Large one: 7.65 g,Crustacea,Sergestidae,,Crustacea,,,Crustacea
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,287,DG5C_M10N_018_S18_2_287,DG5C_M10_S18_2_287,Day,1001.9,701.1,300.8,23060,46120,Serrivomer,1,0.013044232,2.95,0.038480486,10% formalin,2,Y,,,,Fish,Serrivomeridae,N,Fish,Serrivomer,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,2,301,DG5C_M10N_018_S18_2_301,DG5C_M10_S18_2_301,Day,1001.9,701.1,300.8,23060,46120,Stomiidae,14,0.182619254,4.65,0.060655681,10% formalin,2,Y,,,female: 4 g,Fish,Stomiidae,N,Fish,,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,3,311,DG5C_M10N_018_S18_3_311,DG5C_M10_S18_3_311,Day,701.1,449.7,251.4,30747,61494,Amphipod,2,0.016352815,0.1,0.000817641,10% formalin,VIAL,Y,,,,Crustacea,Amphipoda,,Crustacea,,,Crustacea
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,3,310,DG5C_M10N_018_S18_3_310,DG5C_M10_S18_3_310,Day,701.1,449.7,251.4,30747,61494,Bentheuphausia,1,0.008176407,0.05,0.00040882,10% formalin,VIAL,Y,,,,Crustacea,Euphausiacea,,Crustacea,Bentheuphausia,amblyops,Crustacea
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,3,307,DG5C_M10N_018_S18_3_307,DG5C_M10_S18_3_307,Day,701.1,449.7,251.4,30747,61494,Bregmaceros,5,0.040882037,2,0.016352815,10% formalin,SCINT,Y,,,,Fish,Bregmacerotidae,Y,SB Fish,Bregmaceros,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,3,305,DG5C_M10N_018_S18_3_305,DG5C_M10_S18_3_305,Day,701.1,449.7,251.4,30747,61494,Cyclothone,5,0.040882037,0.6,0.004905844,Frozen,-,Y,,,To isotopes,Fish,Cyclothone,N,Fish,,,
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,3,312,DG5C_M10N_018_S18_3_312,DG5C_M10_S18_3_312,Day,701.1,449.7,251.4,30747,61494,Juvenile fish,1,0.008176407,0,0,ETOH,VIAL,Y,,,,Fish,Juvenile fish,N,Fish,,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,3,306,DG5C_M10N_018_S18_3_306,DG5C_M10_S18_3_306,Day,701.1,449.7,251.4,30747,61494,Melamphaidae,5,0.040882037,24.7,0.201957264,ETOH,8,Y,,,1 is juvenile and tiny ,Fish,Melamphaidae,Y,SB Fish,,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,3,314,DG5C_M10N_018_S18_3_314,DG5C_M10_S18_3_314,Day,701.1,449.7,251.4,30747,61494,Miscellaneous,,0,,0,10% formalin,4,Y,,,,Other,Miscellaneous,,Other,,,Other
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,3,304,DG5C_M10N_018_S18_3_304,DG5C_M10_S18_3_304,Day,701.1,449.7,251.4,30747,61494,Myctophidae,3,0.024529222,0.55,0.004497024,Frozen,-,Y,,,To isotopes,Fish,Myctophidae,Y,SB Fish,,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,3,308,DG5C_M10N_018_S18_3_308,DG5C_M10_S18_3_308,Day,701.1,449.7,251.4,30747,61494,Octopod,2,0.016352815,6.45,0.052737828,10% formalin,2,Y,,,1 juvenile and tiny,Cephalopoda,Octopod,,Cephalopod,,,Cephalopoda
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,3,309,DG5C_M10N_018_S18_3_309,DG5C_M10_S18_3_309,Day,701.1,449.7,251.4,30747,61494,Penaid,2,0.016352815,0.25,0.002044102,10% formalin,SCINT,Y,,,,Crustacea,Penaidae,,Crustacea,,,Crustacea
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,3,313,DG5C_M10N_018_S18_3_313,DG5C_M10_S18_3_313,Day,701.1,449.7,251.4,30747,61494,Idiacanthus,3,0.024529222,0.1,0.000817641,ETOH,VIAL,Y,,,,Fish,Stomiidae,N,Fish,Idiacanthus,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,4,320,DG5C_M10N_018_S18_4_320,DG5C_M10_S18_4_320,Day,449.7,70.8,378.9,31795,63590,Phronima,7,0.083418777,1.15,0.013704513,10% formalin,SCINT,Y,,,,Crustacea,Amphipoda,,Crustacea,Phronima,,Crustacea
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,4,315,DG5C_M10N_018_S18_4_315,DG5C_M10_S18_4_315,Day,449.7,70.8,378.9,31795,63590,Bregmaceros,4,0.047667872,1.4,0.016683755,10% formalin,SCINT,Y,,,,Fish,Bregmacerotidae,Y,SB Fish,Bregmaceros,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,4,319,DG5C_M10N_018_S18_4_319,DG5C_M10_S18_4_319,Day,449.7,70.8,378.9,31795,63590,Miscellaneous,,0,,0,10% formalin,16,Y,,,,Other,Miscellaneous,,Other,,,Other
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,4,318,DG5C_M10N_018_S18_4_318,DG5C_M10_S18_4_318,Day,449.7,70.8,378.9,31795,63590,Octopod,1,0.011916968,4.3,0.051242963,ETOH,2,Y,,,,Cephalopoda,Octopod,,Cephalopod,,,Cephalopoda
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,4,316,DG5C_M10N_018_S18_4_316,DG5C_M10_S18_4_316,Day,449.7,70.8,378.9,31795,63590,Vinciguerria,5,0.05958484,0.3,0.00357509,10% formalin,SCINT,Y,,,,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,4,317,DG5C_M10N_018_S18_4_317,DG5C_M10_S18_4_317,Day,449.7,70.8,378.9,31795,63590,Squid,2,0.023833936,3.05,0.036346753,10% formalin,2,Y,,,,Cephalopoda,Squid,,Cephalopod,,,Cephalopoda
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,5,323,DG5C_M10N_018_S18_5_323,DG5C_M10_S18_5_323,Day,70.8,2.4,68.4,10667,21334,Cyclothone,3,0.019236899,0.4,0.00256492,10% formalin,SCINT,Y,,,,Fish,Cyclothone,N,Fish,,,
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,5,324,DG5C_M10N_018_S18_5_324,DG5C_M10_S18_5_324,Day,70.8,2.4,68.4,10667,21334,Juvenile fish,6,0.038473798,0.55,0.003526765,10% formalin,SCINT,Y,,,,Fish,Juvenile fish,N,Fish,,,Fish
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,5,325,DG5C_M10N_018_S18_5_325,DG5C_M10_S18_5_325,Day,70.8,2.4,68.4,10667,21334,Miscellaneous,,0,,0,10% formalin,GALLON,Y,,,,Other,Miscellaneous,,Other,,,Other
10/10/2021,7:36,13:48,PRZ-NE,_M10N,_018_,S18,5,321,DG5C_M10N_018_S18_5_321,DG5C_M10_S18_5_321,Day,70.8,2.4,68.4,10667,21334,Squid,4,0.025649198,1.75,0.011221524,10% formalin,SCINT,Y,,,,Cephalopoda,Squid,,Cephalopod,,,Cephalopoda
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,362,DG5C_M10N_019_S19_2_362,DG5C_M10_S19_2_362,Day,998.9,700.1,298.8,21363.2,42726.4,Amphipod,11,0.153853355,0.65,0.009091335,10% formalin,SCINT,Y,,,,Crustacea,Amphipoda,,Crustacea,,,Crustacea
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,351,DG5C_M10N_019_S19_2_351,DG5C_M10_S19_2_351,Day,998.9,700.1,298.8,21363.2,42726.4,Bathylagidae,10,0.139866687,16.15,0.225884699,10% formalin,8,Y,,,1 not in photo,Fish,Bathylagidae,N,Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,358,DG5C_M10N_019_S19_2_358,DG5C_M10_S19_2_358,Day,998.9,700.1,298.8,21363.2,42726.4,Bentheuphausia,12,0.167840024,0.6,0.008392001,10% formalin,SCINT,Y,,,,Crustacea,Euphausiacea,,Crustacea,Bentheuphausia,amblyops,Crustacea
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,364,DG5C_M10N_019_S19_2_364,DG5C_M10_S19_2_364,Day,998.9,700.1,298.8,21363.2,42726.4,Caridean,13,0.181826693,13.45,0.188120694,10% formalin,4,Y,,,,Crustacea,Caridea,,Crustacea,,,Crustacea
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,346,DG5C_M10N_019_S19_2_346,DG5C_M10_S19_2_346,Day,998.9,700.1,298.8,21363.2,42726.4,Swallower,2,0.027973337,9.6,0.134272019,10% formalin,4,Y,,,,Fish,Chiasmodontidae,N,Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,355,DG5C_M10N_019_S19_2_355,DG5C_M10_S19_2_355,Day,998.9,700.1,298.8,21363.2,42726.4,Cyclothone,862,12.05650839,159.05,2.224579651,10% formalin,32,Y,,,,Fish,Cyclothone,N,Fish,,,
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,353,DG5C_M10N_019_S19_2_353,DG5C_M10_S19_2_353,Day,998.9,700.1,298.8,21363.2,42726.4,Juvenile fish,2,0.027973337,0.1,0.001398667,ETOH,VIAL,Y,,,,Fish,Juvenile fish,N,Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,344,DG5C_M10N_019_S19_2_344,DG5C_M10_S19_2_344,Day,998.9,700.1,298.8,21363.2,42726.4,Angler fish,1,0.013986669,2.65,0.037064672,ETOH,SCINT,Y,,,,Fish,Lophiiformes,N,Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,360,DG5C_M10N_019_S19_2_360,DG5C_M10_S19_2_360,Day,998.9,700.1,298.8,21363.2,42726.4,Melamphaidae,109,1.524546884,80.5,1.125926827,ETOH,16,Y,,,,Fish,Melamphaidae,Y,SB Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,366,DG5C_M10N_019_S19_2_366,DG5C_M10_S19_2_366,Day,998.9,700.1,298.8,21363.2,42726.4,Miscellaneous,,0,,0,10% formalin,16,Y,,,,Other,Miscellaneous,,Other,,,Other
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,359,DG5C_M10N_019_S19_2_359,DG5C_M10_S19_2_359,Day,998.9,700.1,298.8,21363.2,42726.4,Myctophidae,8,0.111893349,9.45,0.132174019,ETOH,4,Y,,,,Fish,Myctophidae,Y,SB Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,361,DG5C_M10N_019_S19_2_361,DG5C_M10_S19_2_361,Day,998.9,700.1,298.8,21363.2,42726.4,Mysids,28,0.391626723,2.85,0.039862006,10% formalin,SCINT,Y,,,,Crustacea,Mysidae,,Crustacea,,,Crustacea
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,347,DG5C_M10N_019_S19_2_347,DG5C_M10_S19_2_347,Day,998.9,700.1,298.8,21363.2,42726.4,Nemicthyidae,1,0.013986669,2.95,0.041260673,10% formalin,2,Y,,,,Fish,Nemicthyidae,N,Fish,,,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,352,DG5C_M10N_019_S19_2_352,DG5C_M10_S19_2_352,Day,998.9,700.1,298.8,21363.2,42726.4,Scopelengys tristis,1,0.013986669,0.45,0.006294001,ETOH,SCINT,Y,,,,Fish,Neoscopelidae,N,Fish,Scopelengys,tristis,Fish
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,345,DG5C_M10N_019_S19_2_345,DG5C_M10_S19_2_345,Day,998.9,700.1,298.8,21363.2,42726.4,Octopod,6,0.083920012,85.65,1.197958171,10% formalin,16,Y,,,,Cephalopoda,Octopod,,Cephalopod,,,Cephalopoda
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,357,DG5C_M10N_019_S19_2_357,DG5C_M10_S19_2_357,Day,998.9,700.1,298.8,21363.2,42726.4,Gigantocypris,4,0.055946675,1.75,0.02447667,10% formalin,2,Y,,,4.35 g for big one,Crustacea,Ostracod,,Crustacea,Gigantocypris,,Crustacea
10/11/2021,7:22,13:23,PRZ-NE,_M10N,_019_,S19,2,350,DG5C_M10N_019_S19_2_350,DG5C_M10_S19_2_350,Day,998.9,700.1,298.8,21363.2,42726.4,Paralepididae,1,0.013986669,1.1,0.015385336,ETOH,SCINT,Y,,,,Fish,Paralepididae,N,Fish,,,Fish
